userid,timestamp,orientation,touch_event_type,touch_x,touch_y,touch_pressure,touch_size,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z
171538,1398209513240,portrait,move,559.91943,1261.5544,1.0,0.027450982,0.1448492,1.6915035,10.080787,-0.05955936,0.29016098,0.32803464
171538,1398209513253,portrait,move,569.5221,1270.5221,1.0,0.029411767,-0.018555064,1.8914193,9.892841,-0.13194689,0.32528573,0.31856623
171538,1398209513270,portrait,move,575.33954,1276.3396,1.0,0.029411767,-0.23762453,1.9979613,9.484032,-0.14905111,0.3567453,0.34422258
171538,1398209513288,portrait,move,578.9672,1279.9673,1.0,0.029411767,-0.19871874,2.136825,9.5798,-0.10629055,0.35369098,0.3930918
171538,1398209513306,portrait,move,581.5346,1282.5345,1.0,0.027450982,-0.015562311,2.1930888,9.594165,-0.05589417,0.30024028,0.42241332
171538,1398209513323,portrait,move,582.0,1283.0,1.0,0.033333335,0.4345476,2.2882583,9.565434,0.06627888,0.2415972,0.46700647
171538,1398209513324,portrait,up,582.0,1283.0,1.0,0.033333335,0.7026982,2.1547816,9.355343,0.10995574,0.0580322,0.44593164
171538,1398209513759,portrait,down,195.0,1184.0,1.0,0.021568628,1.1593921,2.0278888,9.018958,0.07452556,-0.10140363,0.39370266
171538,1398209513784,portrait,move,195.0,1184.0,1.0,0.027450982,1.1198878,2.066196,8.870518,0.01160644,-0.20280726,0.3454443
171538,1398209513801,portrait,move,197.84943,1181.1506,1.0,0.027450982,1.1707647,2.380435,8.395866,-0.081855945,-0.2415972,0.29016098
171538,1398209513820,portrait,move,208.91083,1171.203,1.0,0.027450982,1.1893197,2.3840263,7.6973586,-0.1881465,-0.23762658,0.22479841
171538,1398209513834,portrait,move,221.19373,1158.1571,1.0,0.027450982,0.5446809,2.0679917,7.0784574,-0.269697,-0.25411993,0.17623462
171538,1398209513852,portrait,move,233.51816,1141.9125,1.0,0.029411767,0.35553896,2.0290859,6.7851677,-0.3118467,-0.30390546,0.13713925
171538,1398209513869,portrait,move,245.06558,1121.8689,1.0,0.029411767,0.3321955,2.195483,7.1431007,-0.31978795,-0.39767328,0.12675454
171538,1398209513886,portrait,move,254.60051,1102.799,1.0,0.027450982,0.41718966,2.046444,7.9289975,-0.3115413,-0.52931476,0.21899518
171538,1398209513900,portrait,move,264.67868,1080.8314,1.0,0.027450982,0.75357497,1.6783354,8.69155,-0.2443461,-0.677755,0.36102137
171538,1398209513918,portrait,move,275.45572,1059.0885,1.0,0.029411767,0.97503865,1.4053963,10.607511,-0.17806722,-0.79229224,0.43096542
171538,1398209513934,portrait,move,285.3606,1041.2788,1.0,0.029411767,0.96426475,1.780089,10.667366,0.0106901415,-0.79626286,0.56016344
171538,1398209513955,portrait,move,294.611,1025.6483,1.0,0.027450982,1.8614918,2.7275944,9.9928,0.25534168,-0.6740898,0.6569856
171538,1398209513969,portrait,move,302.9033,1011.1741,1.0,0.029411767,3.1387985,3.7187939,8.457518,0.5207626,-0.49663344,0.7284568
171538,1398209513984,portrait,move,310.5873,997.8602,1.0,0.029411767,2.7647045,3.50571,8.194156,0.72601336,-0.30909783,0.7819075
171538,1398209514001,portrait,move,318.31525,986.5587,1.0,0.029411767,1.9422961,2.9700072,8.083424,0.7831292,-0.0571159,0.766025
171538,1398209514019,portrait,move,325.42456,977.36316,1.0,0.027450982,1.2419921,2.5929205,7.433996,0.6795876,0.1872302,0.61850107
171538,1398209514035,portrait,move,331.55414,969.3074,1.0,0.027450982,0.75357497,2.6449943,6.7372837,0.5131268,0.30604348,0.42394048
171538,1398209514050,portrait,move,337.0582,963.9418,1.0,0.027450982,0.6691794,3.016694,6.3907228,0.4288274,0.36560285,0.30726522
171538,1398209514067,portrait,move,339.24402,959.26794,1.0,0.029411767,0.7745243,3.4195185,6.405088,0.42394048,0.4615087,0.2770274
171538,1398209514080,portrait,move,340.0,959.0,1.0,0.03137255,0.6380547,3.4356794,7.21373,0.4260785,0.45662177,0.27763826
171538,1398209514081,portrait,up,340.0,959.0,1.0,0.03137255,0.44472298,3.072958,8.197148,0.40744713,0.28863382,0.27091873
171538,1398209514635,portrait,down,275.0,1097.0,1.0,0.023529414,0.18495208,2.6497827,9.340978,0.30176744,0.17501289,0.22357668
171538,1398209514666,portrait,move,327.86966,1105.1305,1.0,0.027450982,-0.075417355,2.4241292,9.849147,0.14935656,-0.015882496,0.15424347
171538,1398209514683,portrait,move,379.6701,1114.3232,1.0,0.027450982,-0.24361002,2.4109612,9.601347,0.0421497,-0.07269296,0.11209377
171538,1398209514699,portrait,move,423.50992,1124.5792,1.0,0.027450982,-0.38067806,2.4492683,9.248801,0.03023783,0.02321288,0.116980694
171538,1398209514716,portrait,move,460.27902,1132.7129,1.0,0.027450982,-0.46387658,2.5013423,8.752603,0.115453534,0.20066923,0.15332718
171538,1398209514732,portrait,move,494.20807,1139.0297,1.0,0.027450982,-0.7386112,2.4774003,8.565855,0.23609942,0.31978795,0.1777618
171538,1398209514750,portrait,move,520.554,1143.6664,1.0,0.027450982,-0.7703344,2.4229321,8.245032,0.34025195,0.3295618,0.17440203
171538,1398209514765,portrait,move,546.73816,1146.5265,1.0,0.027450982,-0.4758476,2.4157495,8.058285,0.4196644,0.25503623,0.17134771
171538,1398209514781,portrait,move,571.85767,1149.6072,1.0,0.027450982,-0.18794483,2.6719291,8.075044,0.4709771,0.15027285,0.20372356
171538,1398209514799,portrait,move,590.1414,1151.6902,1.0,0.027450982,-0.4878186,3.1094694,8.088212,0.49327368,0.070249505,0.23365596
171538,1398209514815,portrait,move,610.0512,1156.1656,1.0,0.027450982,-0.16579847,3.57993,11.874043,0.47311515,-0.003970624,0.19547687
171538,1398209514831,portrait,move,629.12164,1162.7072,1.0,0.027450982,-1.7914615,3.441665,9.68275,0.4569272,-0.031154128,0.15821409
171538,1398209514850,portrait,move,644.70593,1170.353,1.0,0.027450982,-2.0727801,3.0484173,9.361329,0.5103779,-0.036651913,0.08979719
171538,1398209514865,portrait,move,660.1459,1181.1167,1.0,0.027450982,-1.3569138,2.7114334,8.832211,0.8151997,-0.03268129,0.011911872
171538,1398209514883,portrait,move,684.0,1208.0,1.0,0.027450982,-0.92775315,2.7808652,8.082227,1.1349876,0.12767084,-0.005192355
171538,1398209514891,portrait,move,692.0,1232.0,1.0,0.033333335,-0.5410896,3.3476925,7.8637557,1.235475,0.36132678,0.110872045
171538,1398209514893,portrait,up,692.0,1232.0,1.0,0.033333335,-0.51954174,3.9474401,8.359954,1.2620476,0.49571714,0.25259277
171538,1398209515393,portrait,down,519.0,1023.0,1.0,0.027450982,-1.0833763,4.0294414,8.624513,1.2321151,0.56169057,0.35796702
171538,1398209515414,portrait,move,516.97003,1023.67664,1.0,0.027450982,-1.6927006,3.7870286,7.7931266,1.1209377,0.49327368,0.40194935
171538,1398209515431,portrait,move,505.06293,1032.5066,1.0,0.025490198,-1.1988965,3.4320881,7.1107793,1.0192287,0.3399465,0.40103304
171538,1398209515447,portrait,move,468.82416,1070.9406,1.0,0.025490198,-1.7651252,3.264494,7.3418193,0.9819659,0.2773328,0.44226643
171538,1398209515464,portrait,move,416.50198,1142.9972,1.0,0.023529414,-2.1140802,3.494936,7.4830775,0.9129381,0.3118467,0.54244834
171538,1398209515480,portrait,move,375.66895,1212.8851,1.0,0.021568628,-2.059612,3.6469676,7.3591776,0.84971356,0.29352075,0.6398814
171538,1398209515496,portrait,move,341.47626,1270.3353,1.0,0.023529414,-1.7711107,3.5511997,7.241263,0.72326446,0.17592919,0.6924158
171538,1398209515513,portrait,move,314.23645,1313.8907,1.0,0.019607844,-1.5251064,3.6248214,7.3442135,0.61086524,0.10873401,0.81245077
171538,1398209515530,portrait,move,293.79044,1351.4719,1.0,0.021568628,-1.0253168,3.5122938,7.8595657,0.47036624,0.010079277,0.9025534
171538,1398209515546,portrait,move,277.8249,1379.2977,1.0,0.023529414,-0.8194155,3.265691,8.210316,0.29626966,-0.061391957,0.93401295
171538,1398209515563,portrait,move,266.675,1396.9875,1.0,0.023529414,-1.0313023,3.019687,9.225458,0.118507855,-0.14813483,0.8970556
171538,1398209515580,portrait,move,258.50043,1408.6995,1.0,0.021568628,-1.002572,3.1507695,8.766968,0.018325957,-0.27488935,0.7849618
171538,1398209515596,portrait,move,252.43716,1417.8442,1.0,0.021568628,-1.0971429,2.9819782,8.034343,0.005497787,-0.39645153,0.6395759
171538,1398209515612,portrait,move,247.436,1423.564,1.0,0.021568628,-1.2773066,2.5755625,8.074445,0.035124753,-0.42210788,0.54000485
171538,1398209515627,portrait,move,245.0,1427.0,1.0,0.021568628,-1.3802572,2.1745336,9.545084,-0.019242255,-0.26206118,0.5149594
171538,1398209515629,portrait,up,245.0,1427.0,1.0,0.021568628,-1.8818425,2.3942018,9.716867,-0.15943582,-0.10048734,0.5384777
171538,1398209515917,portrait,down,596.0,1105.0,1.0,0.029411767,-1.5209166,2.542642,10.101735,-0.27305678,-0.13255776,0.5696318
171538,1398209515945,portrait,move,562.9917,1095.3021,1.0,0.027450982,-1.1150994,2.5731683,10.168773,-0.30879238,-0.22876903,0.59650993
171538,1398209515964,portrait,move,491.58643,1081.7096,1.0,0.025490198,-0.7314286,2.504335,10.011953,-0.34238997,-0.2507602,0.6731735
171538,1398209515979,portrait,move,393.31546,1064.4894,1.0,0.023529414,-0.5189432,2.4516625,9.697116,-0.34116822,-0.25686884,0.72173727
171538,1398209515995,portrait,move,312.79962,1047.4274,1.0,0.021568628,-0.53809685,2.532467,9.1512375,-0.30940324,-0.29260445,0.71776664
171538,1398209516007,portrait,move,281.0,1039.0,1.0,0.025490198,-0.4405331,2.8963854,8.410232,-0.2556471,-0.32711834,0.70280045
171538,1398209516008,portrait,up,281.0,1039.0,1.0,0.025490198,-0.23104046,3.3824084,7.8906903,-0.1704314,-0.31215215,0.7089091
171538,1398209516308,portrait,down,460.0,1034.0,1.0,0.029411767,-0.13347675,3.696049,7.6105685,-0.05955936,-0.2669481,0.73975784
171538,1398209516327,portrait,move,460.0,1034.0,1.0,0.029411767,-0.18375498,3.7086184,7.687183,0.032375857,-0.2275473,0.7819075
171538,1398209516344,portrait,move,458.30737,1035.1284,1.0,0.029411767,-0.24241292,3.453636,8.114548,0.05131268,-0.22266038,0.79381937
171538,1398209516361,portrait,move,452.5673,1038.2163,1.0,0.029411767,-0.26515785,3.2603042,8.618527,-0.01985312,-0.22174409,0.78893244
171538,1398209516377,portrait,move,444.7953,1044.2047,1.0,0.03137255,-0.3286042,3.2369606,9.23264,-0.14355333,-0.19242255,0.78801614
171538,1398209516394,portrait,move,435.8685,1053.1315,1.0,0.027450982,-0.34835634,3.4225113,9.887454,-0.2678644,-0.1020145,0.7968737
171538,1398209516411,portrait,move,426.6118,1062.3882,1.0,0.027450982,-0.36631286,3.655946,9.94312,-0.31642818,0.07513642,0.8023715
171538,1398209516427,portrait,move,416.0932,1072.9069,1.0,0.027450982,-0.30466217,3.9438488,9.31943,-0.35185838,0.18387043,0.8127562
171538,1398209516443,portrait,move,405.26544,1085.5538,1.0,0.027450982,-0.18136078,4.03004,8.362348,-0.2687807,0.37659842,0.8188649
171538,1398209516462,portrait,move,394.4316,1097.9353,1.0,0.027450982,-0.0676362,3.904943,7.905654,-0.12034045,0.49205196,0.8151997
171538,1398209516477,portrait,move,383.6886,1108.3114,1.0,0.027450982,0.15622166,3.8067808,7.98586,0.009162978,0.5739079,0.79779
171538,1398209516493,portrait,move,374.35275,1119.0885,1.0,0.027450982,0.42197806,3.839701,8.234857,0.106901415,0.5928447,0.76052725
171538,1398209516511,portrait,move,366.0824,1127.9011,1.0,0.027450982,0.6757634,3.8313212,8.534731,0.18600847,0.48197266,0.729984
171538,1398209516527,portrait,move,360.0,1135.5,1.0,0.027450982,0.81043726,3.5930982,8.595184,0.24220806,0.30818152,0.7134906
171538,1398209516543,portrait,move,355.8031,1145.3938,1.0,0.025490198,0.91219085,3.6655228,8.511986,0.28863382,0.17470746,0.7012733
171538,1398209516561,portrait,move,353.39502,1154.0249,1.0,0.027450982,1.1288661,3.8893807,8.677784,0.3378085,0.124005646,0.68019843
171538,1398209516577,portrait,move,351.84894,1160.6042,1.0,0.027450982,1.3245921,4.0695443,8.827422,0.3933972,0.12675454,0.6600399
171538,1398209516595,portrait,move,352.69455,1166.7782,1.0,0.027450982,1.2934675,4.1533413,8.625112,0.419359,0.12064589,0.6365216
171538,1398209516611,portrait,move,355.47693,1172.9539,1.0,0.029411767,1.2282255,4.0737343,8.388684,0.4550946,0.11026118,0.6169739
171538,1398209516626,portrait,move,359.33197,1177.332,1.0,0.029411767,1.3994108,3.9264908,8.435969,0.4746423,0.07941248,0.56321776
171538,1398209516644,portrait,move,363.50522,1181.5052,1.0,0.029411767,1.6992847,3.8546648,8.872313,0.47952923,0.03481932,0.4999932
171538,1398209516665,portrait,move,369.45657,1185.5924,1.0,0.029411767,1.9369092,3.8815994,9.409811,0.46486846,-0.028099801,0.4370741
171538,1398209516678,portrait,move,375.60666,1188.8033,1.0,0.027450982,2.0021513,4.023456,9.715671,0.4269948,-0.12034045,0.3707952
171538,1398209516695,portrait,move,379.82346,1190.9412,1.0,0.027450982,1.9440918,4.244321,9.619903,0.40500367,-0.20799962,0.28221974
171538,1398209516712,portrait,move,386.42355,1194.9563,1.0,0.027450982,2.135628,4.3317094,8.968081,0.4071417,-0.226631,0.17348573
171538,1398209516721,portrait,move,390.0,1197.0,1.0,0.029411767,2.2762873,4.088698,8.438962,0.42088616,-0.17470746,0.069027774
171538,1398209516725,portrait,up,390.0,1197.0,1.0,0.029411767,2.2266076,3.8259344,8.428787,0.40653083,-0.0720821,-0.062002823
171538,1398209517570,portrait,down,184.0,877.0,1.0,0.027450982,2.1057005,3.4153287,8.671799,0.32528573,0.027794369,-0.23762658
171538,1398209517586,portrait,move,184.0,877.0,1.0,0.027450982,2.1284454,3.0095115,9.087193,0.1994475,0.05222898,-0.36377025
171538,1398209517591,portrait,5,184.0,877.0,1.0,0.027450982,2.2541409,2.861071,9.430161,0.12095132,0.018325957,-0.38240165
171538,1398209517591,portrait,5,715.0,1196.0,1.0,0.023529414,2.160767,2.7623103,9.52174,-0.058337633,0.0076358155,-0.33444872
171538,1398209517608,portrait,move,184.0,877.0,1.0,0.027450982,1.8734628,2.7730842,9.48044,-0.23365596,0.034513887,-0.23762658
171538,1398209517608,portrait,move,715.0,1196.0,1.0,0.025490198,1.4784195,2.80361,9.514558,-0.38362336,0.12644911,-0.17898351
171538,1398209517624,portrait,move,190.08722,881.0581,1.0,0.027450982,1.1587936,2.7377696,9.734824,-0.49449542,0.25503623,-0.16432275
171538,1398209517624,portrait,move,694.7965,1193.9855,1.0,0.027450982,0.6871359,2.2290018,10.422559,-0.54092115,0.3830125,-0.17104226
171538,1398209517640,portrait,move,216.3378,898.3362,1.0,0.027450982,1.4862007,2.4319103,10.782886,-0.52381694,0.4456262,-0.17012598
171538,1398209517641,portrait,move,670.2196,1194.5558,1.0,0.029411767,1.8596961,2.9352913,10.524911,-0.44868052,0.40622538,-0.111177474
171538,1398209517657,portrait,move,262.18747,924.79297,1.0,0.029411767,1.9578584,3.2740707,10.301651,-0.31245756,0.32467487,-0.003970624
171538,1398209517658,portrait,move,648.60547,1197.1992,1.0,0.029411767,1.7124528,3.430891,10.114903,-0.18936823,0.2706133,0.02443461
171538,1398209517674,portrait,move,319.3695,953.1968,1.0,0.027450982,1.2330139,3.41892,9.881469,-0.12675454,0.22296582,-0.049480084
171538,1398209517674,portrait,move,623.1205,1201.976,1.0,0.027450982,0.7433996,3.4081461,9.465476,-0.113926366,0.18997909,-0.16829337
171538,1398209517690,portrait,move,364.7058,973.5359,1.0,0.025490198,0.40641573,3.4745853,8.91062,-0.094989546,0.18234327,-0.22785273
171538,1398209517691,portrait,move,604.6754,1206.634,1.0,0.027450982,0.23942018,3.5889084,8.4234,-0.048563786,0.18417588,-0.3155119
171538,1398209517707,portrait,move,395.06204,983.5891,1.0,0.029411767,0.2208651,3.7852328,8.145673,0.012217305,0.19608775,-0.35124752
171538,1398209517707,portrait,move,597.1757,1209.5297,1.0,0.027450982,0.31004912,4.0372224,8.160038,0.03970624,0.20708331,-0.3387248
171538,1398209517723,portrait,move,418.38217,987.626,1.0,0.027450982,0.48961425,4.210802,8.445546,0.0061086523,0.19181168,-0.30390546
171538,1398209517724,portrait,move,589.43494,1213.9391,1.0,0.029411767,0.5979519,4.284424,8.845378,-0.07849618,0.14905111,-0.26725355
171538,1398209517741,portrait,move,434.39423,988.0,1.0,0.029411767,0.6440403,4.301183,9.138668,-0.19028452,0.09437868,-0.24251351
171538,1398209517741,portrait,move,580.7299,1220.4161,1.0,0.029411767,0.51954174,4.2796354,9.288904,-0.27672195,0.044593163,-0.24801129
171538,1398209517758,portrait,move,450.05017,986.595,1.0,0.03137255,0.31543607,4.2640734,9.28232,-0.30543262,0.026572637,-0.28160888
171538,1398209517758,portrait,move,571.5699,1226.6201,1.0,0.029411767,0.016759412,4.152743,9.01417,-0.26083946,0.054061573,-0.33200526
171538,1398209517773,portrait,move,460.64584,984.0591,1.0,0.029411767,-0.3309984,3.9576154,8.53054,-0.1563815,0.101098195,-0.37904188
171538,1398209517774,portrait,move,561.3542,1231.8229,1.0,0.03137255,-0.6745663,3.83192,7.961918,-0.094989546,0.1563815,-0.39828414
171538,1398209517790,portrait,move,466.9399,982.515,1.0,0.029411767,-0.9648633,3.733159,7.482479,0.03573562,0.18448131,-0.4288274
171538,1398209517791,portrait,move,553.57513,1236.455,1.0,0.03137255,-1.228824,3.6260185,7.161656,0.16279559,0.22479841,-0.44318274
171538,1398209517806,portrait,move,469.0288,982.0,1.0,0.027450982,-1.5029601,3.4991257,7.07726,0.23823744,0.22571471,-0.43951756
171538,1398209517807,portrait,move,545.856,1239.0576,1.0,0.029411767,-1.7004818,3.3967736,7.479486,0.23762658,0.18325958,-0.41630468
171538,1398209517828,portrait,move,470.0,983.0,1.0,0.023529414,-2.0141222,3.1729157,7.6883802,0.18051068,0.12339478,-0.37598756
171538,1398209517828,portrait,move,539.7253,1241.5687,1.0,0.029411767,-2.1260512,3.0478187,7.881712,0.101098195,0.061391957,-0.3200934
171538,1398209517834,portrait,move,470.0,983.0,1.0,0.03137255,-2.1853075,2.9125464,8.166622,0.02687807,0.0076358155,-0.24984388
171538,1398209517834,portrait,move,538.0,1242.0,1.0,0.029411767,-2.224812,2.8078,8.554482,-0.022907447,-0.029932396,-0.17379116
171538,1398209517836,portrait,6,470.0,983.0,1.0,0.03137255,-2.344522,2.7575219,8.948329,-0.055283304,-0.03359759,-0.08246681
171538,1398209517836,portrait,6,536.0,1243.0,1.0,0.029411767,-2.4420857,2.7922378,9.075222,-0.07788532,0.002443461,0.024129177
171538,1398209517840,portrait,move,535.7075,1243.1462,1.0,0.029411767,-2.445677,2.9951463,9.068638,-0.06994407,0.08155051,0.14508049
171538,1398209517856,portrait,move,533.6143,1243.0,1.0,0.025490198,-2.3714569,3.304597,8.9124155,-0.03940081,0.18997909,0.21166481
171538,1398209517865,portrait,move,533.0,1243.0,1.0,0.029411767,-2.3540988,3.6122518,8.567052,0.06841691,0.24770586,0.35063666
171538,1398209517866,portrait,up,533.0,1243.0,1.0,0.029411767,-2.3971944,3.8235402,8.207922,0.20525073,0.35216382,0.47036624
171538,1398209518365,portrait,down,159.0,962.0,1.0,0.023529414,-2.5067291,3.9246953,8.111555,0.36285394,0.40500367,0.5540548
171538,1398209518389,portrait,move,162.20871,962.0,1.0,0.027450982,-2.694674,3.9121256,8.397662,0.49266282,0.39950588,0.5900958
171538,1398209518405,portrait,move,171.06001,963.3434,1.0,0.027450982,-3.120842,3.9815574,8.823232,0.5589417,0.34330627,0.5717699
171538,1398209518422,portrait,move,185.84375,964.8844,1.0,0.027450982,-3.651756,4.2850223,9.033921,0.5558874,0.2489276,0.535118
171538,1398209518439,portrait,move,211.21063,965.0,1.0,0.027450982,-3.863643,4.5005007,9.040505,0.48655418,0.14813483,0.52626044
171538,1398209518455,portrait,move,244.27954,959.14404,1.0,0.027450982,-3.3943794,4.2161894,9.155427,0.40561453,0.10567969,0.5665775
171538,1398209518473,portrait,move,282.51337,950.9968,1.0,0.029411767,-2.5330653,3.615843,9.591172,0.32436943,0.1554652,0.65087694
171538,1398209518488,portrait,move,316.898,942.78613,1.0,0.029411767,-1.8303672,3.098097,10.363302,0.2284636,0.21991149,0.73975784
171538,1398209518505,portrait,move,348.59418,934.0571,1.0,0.029411767,-1.2593501,2.8574798,11.283873,0.17898351,0.19456059,0.77213365
171538,1398209518522,portrait,move,371.78702,926.3618,1.0,0.029411767,-0.79726917,2.814384,12.063186,0.08032878,0.14172074,0.80878556
171538,1398209518538,portrait,move,388.37,921.66003,1.0,0.03137255,-0.55725044,2.9041667,12.4630165,-0.025350908,0.008246681,0.82894415
171538,1398209518555,portrait,move,404.0958,918.5808,1.0,0.03137255,-0.7793127,3.1771057,11.899781,-0.10598512,-0.06872234,0.8597928
171538,1398209518577,portrait,move,419.4697,916.5061,1.0,0.03137255,-1.0468647,3.9588125,11.101913,-0.13408493,-0.03145956,0.88697636
171538,1398209518589,portrait,move,434.96744,913.4065,1.0,0.03137255,-1.2563573,4.135385,10.50037,-0.10293079,0.10354166,0.8943067
171538,1398209518604,portrait,move,449.52603,911.1638,1.0,0.029411767,-1.2575544,4.122815,10.386047,-0.03604105,0.2770274,0.86376345
171538,1398209518622,portrait,move,464.77274,908.2455,1.0,0.03137255,-1.1563994,3.8839936,10.536881,0.015271631,0.41355577,0.7965683
171538,1398209518638,portrait,move,481.07028,905.16907,1.0,0.03137255,-0.99538934,3.544017,10.753557,0.029932396,0.42271876,0.7150178
171538,1398209518655,portrait,move,498.05383,902.0812,1.0,0.029411767,-0.85473,3.1890767,11.018116,-0.0036651916,0.30726522,0.6215554
171538,1398209518673,portrait,move,512.0038,898.999,1.0,0.029411767,-0.7858967,2.825158,11.215638,-0.07574729,0.15302174,0.5354234
171538,1398209518689,portrait,move,518.0831,897.0,1.0,0.029411767,-0.94690675,2.5091233,11.068993,-0.14721853,0.04153884,0.46211955
171538,1398209518704,portrait,move,520.1011,897.0,1.0,0.033333335,-1.2617443,2.243367,10.651803,-0.17379116,0.008857546,0.43004912
171538,1398209518713,portrait,up,520.1011,897.0,1.0,0.033333335,-1.4903905,2.1188686,10.123882,-0.19730948,0.024740042,0.3830125
171538,1398209519037,portrait,down,470.0,1331.0,1.0,0.025490198,-1.6208745,2.1086931,9.510367,-0.16310102,0.11301007,0.3735441
171538,1398209519053,portrait,move,470.0,1331.0,1.0,0.029411767,-1.6292542,2.1296425,8.79929,-0.076358154,0.25167647,0.4147775
171538,1398209519070,portrait,move,471.566,1328.651,1.0,0.03137255,-1.484405,2.2906525,8.069656,0.036957346,0.38362336,0.49296826
171538,1398209519086,portrait,move,485.2247,1318.7427,1.0,0.03137255,-1.09834,2.6132712,7.5441294,0.17531833,0.45814893,0.59742624
171538,1398209519104,portrait,move,555.6409,1292.2062,1.0,0.029411767,-0.6171055,2.9867666,7.255628,0.29932398,0.46822822,0.70921457
171538,1398209519121,portrait,move,692.87146,1246.3762,1.0,0.025490198,-0.25498247,3.2842462,7.249643,0.36926803,0.410196,0.78954333
171538,1398209519137,portrait,move,778.3191,1210.9856,1.0,0.027450982,-0.050876785,3.477578,7.553706,0.3903429,0.28924468,0.8142834
171538,1398209519187,portrait,move,886.8975,1177.2307,1.0,0.019607844,0.12330139,3.5691562,8.15106,0.34300083,0.15241088,0.79259765
171538,1398209519203,portrait,move,903.5058,1170.3156,1.0,0.025490198,0.30166942,3.5110967,8.575432,0.27885997,0.058337633,0.73273283
171538,1398209519218,portrait,move,908.0,1166.0,1.0,0.027450982,0.29269117,3.2878375,8.4425535,0.258396,0.01160644,0.64873886
171538,1398209519221,portrait,up,908.0,1166.0,1.0,0.027450982,0.05327099,3.0771477,7.915829,0.26328292,0.016493361,0.600786
171538,1398209519517,portrait,down,582.0,1258.0,1.0,0.027450982,-0.45010993,2.9801826,7.1604586,0.34605515,0.04550946,0.4978552
171538,1398209519554,portrait,move,582.0,1251.6272,1.0,0.029411767,-0.50757074,2.9107506,6.9360023,0.4578435,0.14538592,0.408058
171538,1398209519570,portrait,move,582.0,1239.4789,1.0,0.029411767,-0.54408234,2.7623103,6.6828156,0.5479461,0.21960606,0.3539964
171538,1398209519586,portrait,move,584.7168,1224.4161,1.0,0.029411767,-0.6715736,2.6354175,6.799533,0.59528816,0.20525073,0.32650748
171538,1398209519602,portrait,move,594.3277,1197.7289,1.0,0.03137255,-0.8487445,2.5635915,7.171831,0.6047566,0.12461651,0.30085114
171538,1398209519618,portrait,move,606.497,1173.006,1.0,0.029411767,-0.9391256,2.694674,7.6764092,0.57451874,0.018325957,0.26511553
171538,1398209519635,portrait,move,623.8182,1143.3306,1.0,0.029411767,-0.70509243,3.05141,8.2593975,0.5103779,-0.09468412,0.23243423
171538,1398209519652,portrait,move,643.5,1111.5,1.0,0.029411767,-0.24959552,3.4823663,8.50181,0.45356745,-0.19120082,0.24495697
171538,1398209519668,portrait,move,670.11664,1084.8176,1.0,0.029411767,0.35314476,3.8732197,8.255806,0.45753807,-0.22632557,0.30573806
171538,1398209519685,portrait,move,700.4212,1055.799,1.0,0.029411767,0.8415619,4.2598834,7.7081323,0.54367006,-0.19394971,0.36560285
171538,1398209519702,portrait,move,736.69476,1028.3829,1.0,0.029411767,0.96187055,4.6232033,7.4268136,0.6041457,-0.10293079,0.3811799
171538,1398209519718,portrait,move,763.467,1010.6887,1.0,0.029411767,1.3120226,4.8883615,7.5285673,0.70463306,-0.044898596,0.3378085
171538,1398209519735,portrait,move,805.0371,989.6028,1.0,0.027450982,1.2521675,4.9200845,8.180388,0.71685034,0.054061573,0.19120082
171538,1398209519752,portrait,move,862.33594,959.22314,1.0,0.027450982,0.86490536,5.09546,8.857349,0.63224554,0.0870483,0.010079277
171538,1398209519769,portrait,move,918.0919,931.454,1.0,0.025490198,0.76434886,5.3725886,9.046491,0.5143485,0.03573562,-0.17256944
171538,1398209519785,portrait,move,938.0114,913.52075,1.0,0.027450982,1.062427,5.565322,8.815451,0.46578476,-0.071776666,-0.31887165
171538,1398209519796,portrait,move,940.0,912.0,1.0,0.027450982,1.5131354,5.517438,8.628104,0.5213735,-0.15332718,-0.38606682
171538,1398209519798,portrait,up,940.0,912.0,1.0,0.027450982,1.7513585,5.2756233,8.552089,0.5876524,-0.13103059,-0.4120286
171538,1398209520052,portrait,down,582.0,1121.0,1.0,0.021568628,1.6783354,4.8722005,8.716091,0.54702985,-0.02107485,-0.47586402
171538,1398209520067,portrait,move,582.0,1121.0,1.0,0.027450982,1.1677719,4.3263226,9.00579,0.3539964,0.13469578,-0.6017023
171538,1398209520087,portrait,move,582.0,1118.5304,1.0,0.027450982,0.31244332,3.7900212,9.233239,0.042760566,0.3622431,-0.75411314
171538,1398209520100,portrait,move,583.6566,1113.6868,1.0,0.029411767,-0.5734113,3.518878,9.235633,-0.28008172,0.6579019,-0.8720101
171538,1398209520117,portrait,move,591.18945,1103.8105,1.0,0.029411767,-1.1917139,3.5338416,10.09575,-0.4166101,0.947452,-0.89919364
171538,1398209520135,portrait,move,602.9025,1094.5731,1.0,0.029411767,-0.50278234,3.7942111,11.047445,-0.6301075,1.0531317,-0.86101454
171538,1398209520152,portrait,move,615.2588,1086.0883,1.0,0.029411767,0.557849,4.123414,11.862671,-0.7648033,1.1282681,-0.7058548
171538,1398209520168,portrait,move,627.5576,1078.4015,1.0,0.029411767,1.4012065,4.1784806,12.239758,-0.8011498,1.022283,-0.48624873
171538,1398209520189,portrait,move,643.5184,1068.8081,1.0,0.029411767,1.7244238,4.0378213,11.974001,-0.7324274,0.8035932,-0.29229903
